class,conversation,augmented_conversation
일반 대화,"업무 중 슬럼프에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","업무 중 슬럼프에 대해서 생각해봤는데, 진짜 하자 너무 자주 겪어. <LF> 그러니까. 나도 얼마 .에 똑같은 상황 있었거든. <LF> 이게 것 같은데 은근 스트레스야. <LF> 맞아전 주변 사람들도 비슷한별거이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 요즘 인데 좋을까? <LF> 나는 그냥배우고웃고 넘기려고 하는 편 쉽진 않지. <LF> 나도아닌그런 여유 좀 제일 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리게."
일반 대화,"퇴근 후 야근 제안에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","퇴근 후 야근 제안에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전이야기 똑같은 상황 은근. <LF> 이게 별거 아닌 것 같은데 있었거든 스트레스야. <LF> 맞아. 주변 사람편도 비슷한  <LF>  하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까?응나는 그냥 웃고 넘기려고 하는 싶어인데 쉽진 않지좀 <LF> 나도 그런 여유 . 에 .. <LF> 같이 배우고 나누니까 좀 속이 풀리네싶다 <LF> 다음엔 이런 일 없도록 조심해야겠다 들.이야기 <LF> . 어쨌든 오늘은 잘 마무리하자."
일반 대화,"개발자와 디자이너의 협업에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","개발자와 디자이너의 협업에진짜대해서 생각해봤는데, 요즘 너무다음자주 겪어. <LF> 그러니까. . 얼마 전에 똑같은 상황 있었거든. <LF> 이여유 별거 아닌하더라것 은근 스트레스야. <LF> 맞아그냥 주변 사람 도 비슷한제일이야기 나도 <LF> 이럴 땐 어떻게 대처하는 게 좋을까? <LF> 나는 . 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 게 좀 배우고 싶다. <LF> 같이들잘 나누니까 좀 속이 풀리네. <LF>  엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은같은데이야기 마무리하자."
일반 대화,"비대면 회의 중 사고에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","비대면 회의 중 에 대해서 생각해봤는데요즘 진짜 , 너무 자주 겪어하는 <LF> 그러니까. 나도 얼마 전에 똑같은 상황 . <LF> 이게 별거 아닌 좀 같은데 은근 편야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴.웃고 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 땐 넘기려고 . 스트레스인데잘쉽진 않지. <LF> 나도 그런 것있었거든배우고 싶다. <LF> 같이사고이야기 나누니까여유좀 속이 풀리네  <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 마무리하자."
일반 대화,"신입사원 첫 인사에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","신입사원 첫 인사에 대해서 생각해봤는데, 진짜 요즘 어떻게 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF>  게 별거 아닌 것 같은데 배우고 야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴다음땐 너무 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데이쉽진 않지. <LF> 나도 그런 여유 좀 은근 싶다. 같이 이야기 나누니까 좀 속이자주풀리네. <LF>  엔 이런 일 없도록 어쨌든 싶어. <LF> 응.스트레스조심해야겠다 <LF> 오늘은 잘 마무리하자."
일반 대화,"업무 실수 후 복구에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","업무 실수 후 복구에 대해 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게.별거 속이 것 도 은근 스트레스야. <LF> 맞아. 주변 사람이야기같은데 비슷한 이야기이런하더라. <LF> 풀리네 땐 어떻게 대처하는 게 제일 좋을까?다음여유는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도서그런 나 좀 배우고 싶다. <LF> 같이 들 나누니까 좀 아닌 이럴. <LF>  <LF> 엔 일 없도록 조심해야겠다 싶어  <LF> 응. 어쨌든 오늘은 잘 마무리하자."
일반 대화,"직장 내 성격 차이에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","직장 내 성격 차이에 대해 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 어쨌든 그냥야전에 똑같은 상황 게. <LF> 이있었거든풀리네별거 아닌 것 같은데 은근 스트레스 . <LF> 맞아. 주변.사람들도 비슷한 이야기같이하더라. <LF> 이런 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 얼마 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유서좀 배우고 싶다. <LF>  이야기 나누니까 좀속이  <LF> 다음엔 이럴 일 없도록 조심해야겠다 싶어. <LF> 응. 나도 오늘은 잘 마무리하자."
일반 대화,"팀워크 강조 회의에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","팀워크 강조 회의에 대해서 생각해봤는데, 진짜 요즘 너무 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게은근별거 아닌 것 같은데 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기자주하더라. <LF> 이럴 어떻게 대처하는 게 제일 좋을까? <LF> 조심해야겠다는 오늘 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이땐이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 나 싶어. <LF> 응. 어쨌든 그냥은 잘 마무리하자."
일반 대화,"서류 마감 시간 착오에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","서류 마감 착오에 대해서 해봤는데, 진짜 하는 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든좀 <LF> 이게 별거 아닌 것 같은데 은근 야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴스트레스땐 대처하는 게 제일 좋을까? <LF> 나는어떻게그냥 웃고 넘기려고 요즘 편인데 쉽진풀리네않지. <LF> 나도 그런생각여유 . 배우고 싶다. <LF> 같이 이야기 나누니까 좀시간 . <LF> 다음엔속이이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자."
일반 대화,"노트북 고장으로 인한 업무 차질에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","노트북 고장으로 인한.업무 차질. 대해 생각해봤는데, 진짜 요즘 너무 자주 그냥. <LF> 그러니까. 나도 얼마 전에 상황 스트레스. <LF> 이게 별거똑같은아닌 것 같은데 은근 있었거든야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까?이런나는 겪어 웃고 넘기려고 하는 편인데 쉽진 않지  <LF> 나도 그런속이여유 좀 배우고 싶다. <LF> 같이 이야기서나누니까 좀  <LF>  풀리네에 다음엔  <LF>  일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자."
일반 대화,"출근길 지하철 사고에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","출근길 지하철 사고에 대해서 생각해봤는데, 진짜 요즘이너무 자주 겪어. <LF>  <LF> . 나도 얼마 전에 똑같은 상황 있었거든. <LF>  게 별거 싶어어쨌든것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게그러니까대처하는 아닌 제일 좋을까? 나 그냥 그런 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 웃고 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 게. <LF> 응. 오늘은는잘 마무리하자."
일반 대화,"회식 자리에서 있었던 일에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","회식 자리에서 . 일에 대해상황나누니까생각해봤는데, 진짜 . <LF> 너무 자주 ?있었던 <LF> 그러니까. 나도 얼마 전에 똑같은 서넘기려고있었거든요즘 <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 않지 어떻게 대처하는 게 제일 좋을까겪어 <LF> 나는 그냥 웃고 하는 편인데 쉽진 땐. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. 응. 어쨌든 오늘은 잘 마무리하자."
일반 대화,"사내 연애 소문에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","사내 연애 소문 대해서 해봤는데, 진짜생각요즘 너무 자주 겪어.이럴그러니까.에좋을까 얼마넘기려고전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아응 주변 사람들도 비슷한 이야기 하더라. <LF>  <LF>  땐 어떻게 <LF> 대처하는 게 제일 나도? <LF> 나는 그냥 웃고 하는 편인데 쉽진 않지. <LF> 나도 그런 . 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어여유 .. 어쨌든 오늘은 잘 마무리하자."
일반 대화,"외부 미팅 대리 참석에 대해서 생각해봤는데, 진짜 요즘 너무 자주 겪어. <LF> 그러니까. 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. <LF> 이럴 땐 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 넘기려고 하는 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기 나누니까 좀 속이 풀리네. <LF> 다음엔 이런 일 없도록 조심해야겠다 싶어. <LF> 응. 어쨌든 오늘은 잘 마무리하자.","외부 미팅 대리 참석에 대해서 생각해봤는데, 진짜 요즘 너무넘기려고하는 겪어. <LF> 그러니까. <LF> 나도 얼마 전에 똑같은 상황 있었거든. <LF> 이게 별거 아닌 것 같은데 은근 스트레스야. <LF> 맞아. 주변 사람들도 비슷한 이야기 하더라. 이럴 하자 어떻게 대처하는 게 제일 좋을까? <LF> 나는 그냥 웃고 자주 편인데 쉽진 않지. <LF> 나도 그런 여유 좀 배우고 싶다. <LF> 같이 이야기.. 좀엔속이 풀리네. <LF> 다음 이런 일 없도록 조심해야겠다 싶어나누니까 <LF> 응. 어쨌든 오늘은 잘 마무리땐"
