conversation,augmented_conversation,translation_check
기숙사 야식 제한 풀렸다! 기쁨 폭발.❤️새벽 라면 가능? 눈물이 난다.❤️그래도 소음 민원 조심하래.❤️전자레인지 사용 타임표도 생겼대.❤️중간고사 시즌에 큰 선물이지.❤️오늘 밤 첫 메뉴는 뭐?❤️치즈떡볶이로 이어폰 끼고 조용히 파티.,기숙사 야식 제한이 풀렸어요! 기쁨이 넘쳐요. <LF> 새벽에도 라면 먹어도 되나요? 눈물이 날 정도예요. <LF> 그래도 소음 민원 조심하라는 당부도 있었어요. <LF> 전자레인지 사용 시간표도 생겼답니다. <LF> 중간고사 시즌에 정말 좋은 선물이네요. <LF> 오늘 밤 첫 메뉴는 뭐죠? <LF> 치즈 떡볶이와 이어폰 끼고 조용히 파티 중이에요.,True
테니스 클럽 연습날 비 예보라서 실망했네.❤️코트 예약도 환불 안 된다더라.❤️실망했지만 실내 연습장 대안 찾았어.❤️전구장 스피드코트라 감각은 살겠지.❤️끝나고 같이 우비 입고 라멘이면 낭만이야.❤️비 오는 날도 땀 흘릴 방법은 있다.❤️운동 사랑은 날씨를 이긴다.,테니스 클럽 연습 날에 비가 온다는 예보가 나와서 실망했어요. <LF> 코트 예약은 환불이 불가능하대요. <LF> 실망했지만 대체 실내 연습 코트를 찾았어요. <LF> 전 스타디움에 있는 스피드 코트라서 경기 감각을 유지할 수 있을 거예요. <LF> 연습 후에 같이 우비를 입고 라면을 먹으면 로맨틱할 것 같아요. <LF> 비 오는 날에도 땀 흘릴 방법은 있네요. <LF> 운동에 대한 사랑이 날씨를 이깁니다.,True
"해변 정화 봉사 다녀왔더니 만족감 최고야.❤️쓰레기봉투 무겁지만 마음이 가벼웠어.❤️조개 껍데기 사이 마이크로플라스틱 보고 충격 받았지.❤️다음 달 이벤트도 신청했어?❤️물론이지, 장갑은 두 켤레 챙겨야 해.❤️봉사 후 먹은 해물라면 맛이 남달랐어.❤️작은 행동이 큰 파도를 만든다니까.","방금 해변 정화 봉사 다녀왔는데, 그 만족감은 정말 이루 말할 수 없어요.<LF>쓰레기 봉투는 무거웠지만 마음은 가벼웠답니다.<LF>조개껍데기 사이에서 미세플라스틱을 보니 충격적이었어요.<LF>다음 달 행사에도 참가 신청했나요?<LF>물론, 장갑 두 켤레는 꼭 챙겨야 해요.<LF>봉사 후에 먹은 해산물 라면은 정말 특별한 맛이었어요.<LF>작은 행동이 큰 물결을 만듭니다.",True
단골 카페에 새 바리스타가 왔는데 살짝 어색했어.❤️주문 헷갈려서 이름 두 번 불리더라.❤️서툴러도 미소가 좋아서 분위기가 살았어.❤️라떼 아트는 연습 중이라 정성은 느껴졌지.❤️다음엔 추천 메뉴 물어볼까?❤️어색함도 대화 한 번이면 사라지겠지.❤️새 얼굴이 주는 신선함이 괜찮더라고.,"내가 자주 가는 카페에 새 바리스타가 들어왔는데, 조금 어색한 느낌이었어요. <LF> 주문을 헷갈려서 제 이름을 두 번이나 불러야 했죠. <LF> 서툴렀지만 그들의 미소가 분위기를 밝게 만들어 주었어요. <LF> 아직 라떼 아트를 연습 중이었지만 그들의 노력이 진심으로 느껴졌어요. <LF> 다음에는 추천 메뉴를 한번 물어봐야겠어요? <LF> 한두 번 이야기 나누면 그 어색함도 금방 사라질 것 같네요. <LF> 새로운 얼굴이 주는 신선한 느낌이 있었고, 저는 그게 마음에 들었어요.",True
엄마 생신 서프라이즈 준비 비밀 지키기 힘들어.❤️아빠가 자꾸 힌트를 흘리셔서 걱정이야.❤️내일 케이크 픽업은 내가 갈게.❤️풍선 세트도 숨겨 놨으니 안심.❤️서프라이즈 실패각이라 긴장되지만 기대돼.❤️그래도 마음은 전달될 거야.❤️잘 넘어가면 감동 두 배지.,"엄마 생일 깜짝 선물을 비밀로 하는 게 너무 힘들어. <LF> 아빠가 계속 힌트를 흘려서 걱정돼. <LF> 내일 케이크 가져올 거야. <LF> 풍선 세트도 숨겨뒀으니 걱정하지 마. <LF> 깜짝 선물이 실패할까 봐 긴장되지만, 동시에 기대도 돼. <LF> 그래도 마음은 잘 전해질 거야. <LF> 모든 게 잘 되면, 그 깜짝 선물이 두 배로 감동적일 거야.",True
"새 학기 시간표 짜느라 머리 아파? 나도 똑같아.❤️월요일이 진짜 빡세, 세 시간 연강이야.❤️그럼 화요일은 비워 놓고 과제 몰아 하자.❤️좋은데? 대신 동아리 모임은 수요일로 옮겨야 해.❤️오케이, 중간고사 대비에도 그 편이 낫겠다.❤️시간표 확정되면 공유 캘린더 업데이트 할게.❤️우리 이번 학기 생존할 수 있겠지?","새 학기 시간표 짜느라 머리 아파? 나도 그래. <LF> 월요일은 정말 힘들어; 3시간 연속 수업이야. <LF> 그럼 화요일은 비워두고 과제는 그날 몰아서 하자. <LF> 좋아! 대신 동아리 모임은 수요일로 옮겨야 해. <LF> 그래, 중간고사 준비에도 그게 더 나을 거야. <LF> 시간표가 확정되면 공유 캘린더에 업데이트할게. <LF> 이번 학기 무사히 버틸 수 있을까?",True
"주차장 자리 또 겹쳤다며? 관리실 가야겠어.❤️내 RFID 태그가 잘못 등록됐나 보더라.❤️이번 주에 시스템 전체 점검한대.❤️그럼 수요일 전까진 임시 구역 이용해야 해.❤️알겠어, 안내판 출력해서 붙여 두자.❤️귀찮지만 이참에 구획 번호도 리뉴얼되면 좋겠네.❤️공동생활은 소통이 생명이야.","주차 공간이 또 겹쳤다고 하셨죠? 관리사무소에 가봐야겠어요.<LF> 제 RFID 태그가 잘못 등록된 것 같아요.<LF> 이번 주에 전체 시스템 점검을 한다고 해요.<LF> 그래서 수요일까지 임시 구역을 사용해야 할 것 같아요.<LF> 알겠습니다, 안내문을 출력해서 게시합시다.<LF> 번거롭긴 하지만 이번에 구역 번호도 새로 갱신해 주면 좋겠어요.<LF> 공동체 생활에서는 소통이 가장 중요하니까요.",True
"청년 주택 청약 정보 세미나 들었다는데 어땠어?❤️조건이 생각보다 까다롭더라.❤️그래도 전용 30㎡면 살 만하지.❤️경쟁률이 문제야, 작년에 100 대 1이었대.❤️그래도 도전은 해야 기회가 오지.❤️서류 준비할 때 출생증명서도 필요하대.❤️다음 달 모집 뜨면 우리 같이 달려 보자.","청년 주택 청약 설명회에 다녀왔다고 들었어. 어땠어? <LF> 예상보다 자격 요건이 더 까다로웠대. <LF> 그래도 전용면적 30㎡면 살만하다고 해. <LF> 진짜 문제는 경쟁률인데, 작년에는 100 대 1이었다고 하더라고. <LF> 그래도 기회를 잡으려면 도전해봐야지. <LF> 준비할 서류에 출생증명서가 필요하대. <LF> 다음 달에 청약 시작하면 같이 도전해보자.",True
"이번 주말 패밀리 레스토랑 예약 잡혔대, 설렌다.❤️드디어 스테이크 먹방 각이네.❤️하지만 인기 메뉴 품절될까 걱정돼.❤️미리 전화해서 수량 확인하자.❤️또 디저트는 치즈케이크 필수지.❤️포장도 가능하대, 남기면 싸 오자.❤️설렘 때문에 벌써 배가 고파진다.",이번 주말에 가족 레스토랑 예약했어—정말 신나! <LF> 드디어 스테이크 먹방을 즐길 기회야. <LF> 그런데 인기 메뉴가 품절될까 걱정돼. <LF> 미리 전화해서 재고 확인해보자. <LF> 디저트로는 치즈케이크 꼭 먹어야 해. <LF> 포장도 가능하니까 남으면 집에 가져갈 수 있어. <LF> 이렇게 기대되니까 벌써 배고파지네.,True
새 스마트 스피커 배송 왔다며? 놀람 반 기대 반이야.❤️목소리 인식이 우리 사투리도 되더라.❤️오 진짜? 엄마 아빠도 쓰기 편하겠네.❤️놀람 포인트는 음성으로 불 다 꺼지는 거.❤️그러다 주문도 실수할까 살짝 무섭다.❤️설정할 때 결제 비밀번호 꼭 걸어.❤️기술은 놀람과 편리를 동시에 주네.,"새로운 스마트 스피커가 도착했죠? 반은 놀라고 반은 기대돼요. <LF> 우리 사투리도 인식할 수 있다니 정말 좋아요. <LF> 아, 그래요? 그럼 엄마, 아빠도 편하게 쓸 수 있겠네요. <LF> 놀라운 건 음성으로 모든 조명을 끌 수 있다는 거예요. <LF> 그런데 실수로 주문이 될까 봐 조금 두려워요. <LF> 설정할 때 결제 비밀번호 꼭 설정하세요. <LF> 기술이 놀라움과 편리함을 동시에 가져다주네요.",True
요즘 독서 모임 숙제 밀렸지? 나도 피곤의 극치야.❤️500쪽짜리라니 양심 없지.❤️피곤해도 하루 30쪽이면 일주일에 끝나.❤️계획표는 좋지만 실천이 문제라니까.❤️그럼 밤마다 전화 걸어서 읽은 분량 체크?❤️효과 있을진 몰라도 시도해 보자.❤️피곤할 때는 동지가 약이야.,"요즘 북클럽 숙제에 좀 뒤처졌지? 나도 완전 녹초야. <LF> 500페이지짜리 책은 정말 힘들어. <LF> 피곤해도 하루에 30페이지만 읽으면 일주일 안에 끝낼 수 있어. <LF> 계획 세우는 것도 좋지만, 진짜 문제는 실천하는 거야. <LF> 그래서 매일 밤 전화해서 얼마나 읽었는지 확인해 줄까? <LF> 잘 될지는 모르겠지만, 한번 시도해 보자. <LF> 피곤할 땐 동지애가 최고 약이야.",True
"겨울 캠핑 가자고? 듣자마자 불안이 훅 왔어.❤️난방 장비 없으면 얼어죽어.❤️전기사이트 예약했어, 히터 대여도 된다더라.❤️불안한데도 눈 덮인 숲 생각하면 설렌다.❤️보온 텀블러에 코코아 필수!❤️의외로 동계 캠핑 재밌다잖아.❤️안전만 확보하면 추억값은 최고지.","겨울 캠핑이라고? 듣는 순간 불안감이 밀려왔어.<LF> 난 난방 기구 없으면 얼어 죽을 거야.<LF> 전기 사이트를 예약했고, 난로도 대여해준대.<LF> 긴장되지만, 눈 덮인 숲이라는 생각에 설레기도 해.<LF> 보온 텀블러에 담긴 핫 코코아는 필수지!<LF> 의외로 겨울 캠핑이 재미있다더라.<LF> 안전만 확보된다면, 그 추억은 정말 소중해.",True
"아파트 엘리베이터 고장 났다는데 짜증 났지?❤️18층까지 계단이라니 상상만 해도 숨 막혀.❤️오늘만 세 번 오르내렸어, 다이어트 강제 시작.❤️그래도 관리소 기사님 밤샘 수리 중이래.❤️내일 아침엔 정상 운행 기대해 보자.❤️짜증야근 후엔 치킨으로 보상 가자.❤️그렇게 칼로리 원상복귀되는 거다.",아파트 엘리베이터가 고장 났어요—정말 짜증나죠? <LF>18층까지 계단으로 올라가야 한다고 상상만 해도 숨이 턱 막혀요. <LF>오늘 세 번이나 왕복했어요; 강제 다이어트 시작이네요. <LF>하지만 정비 기술자가 밤새 작업 중이라서 곧 고쳐질 거예요. <LF>내일 아침에는 정상 작동하길 바라봅시다. <LF>이 짜증나는 야근 후에는 치킨으로 자신을 위로해야겠죠. <LF>그리고 그렇게 칼로리는 다시 몸으로 돌아옵니다.,True
"온라인 수강 신청 서버 또 터졌대, 혼란 대폭발이야.❤️제일 인기 과목 바로 품절이라네.❤️혼란 막을 방법이 캐시 지우기뿐이라니 원시적이야.❤️나는 새벽 3시에 도전할 계획.❤️서버가 그때 살아 있을까가 변수지.❤️백업 강의도 골라 두긴 했어.❤️희망은 낮게, 기대는 크게? 반대인가?","온라인 수강신청 서버가 또 다운되어 완전 난리가 났다. <LF> 가장 인기 있는 강의들은 순식간에 매진되었다. <LF> 혼란을 막으려면 캐시를 지우는 방법뿐인데, 참 원시적이다. <LF> 3시에 다시 시도해볼 생각이다. <LF> 그때까지 서버가 살아있을지는 의문이다. <LF> 예비 수강 강의도 미리 골라두었다. <LF> 기대는 낮게, 희망은 크게? 아니면 그 반대일까?",True
새 알람 앱 설치했는데 귀찮음이 장난 아니야.❤️기상 미션이 스쿼트 20회라니.❤️귀찮은데 의외로 효과 좋다더라.❤️한 번 스킵하면 알람 3개 추가라지?❤️그 벌칙 생각하니 침대에서 튀어나왔어.❤️귀찮음을 운동으로 승화한다니 웃기지.❤️벌써 근육통 온 건 기분 탓이겠지.,"새 알람 앱을 설치했는데, 정말 번거로워요.<LF> 기상 미션이 스쿼트 20회거든요.<LF> 귀찮긴 한데, 의외로 효과가 꽤 좋대요.<LF> 한 번이라도 건너뛰면 알람이 3개나 더 추가된다고 하네요?<LF> 그 벌칙 생각만 해도 벌떡 일어나게 돼요.<LF> 번거로움을 운동으로 바꾸다니 참 재미있네요.<LF> 벌써 근육통이 오는 건 기분 탓이어야 할 텐데요.",True
"동호회 사진전 준비 어때? 긴장감 느껴지지?❤️액자 맞추느라 손 떨리더라.❤️조명 각도도 까다롭지, 그림자 생기면 끝이야.❤️긴장하지만 작품 걸린 벽면 보고 뿌듯했어.❤️오프닝 리셉션에서 발표도 있잖아.❤️멘트 적어도 세 번은 리허설 해야 해.❤️긴장 끝에 박수 받는 상상으로 버티자.",동아리 사진 전시회 준비는 어떻게 되어가고 있어? 긴장되겠지? <LF> 액자 맞추느라 손이 떨렸어. <LF> 조명 각도도 까다로워서 그림자 한 개만 생겨도 망치더라구. <LF> 긴장됐지만 작품으로 가득 찬 벽을 보니 뿌듯했어. <LF> 개막 리셉션에서 발표도 있어. <LF> 최소 세 번은 멘트 리허설을 해야 해. <LF> 끝나고 박수갈채 받는 모습을 상상하면서 긴장감을 견뎌보자.,True
"새로운 과몰입 게임 찾았다며? 흥분됐겠어.❤️오픈월드 배경이 영화 수준이야.❤️흥분하면 밤새 달리는 거 알잖아.❤️이번엔 세이브 타이머 필수로 맞춰.❤️알겠어, 건강은 챙겨가며 몰입할게.❤️그래도 주말 코옵 모드는 예약이지?❤️흥분의 절정은 친구랑 할 때 온다.","새로운 게임을 발견해서 완전히 빠져들었죠? 정말 신나시겠어요. <LF> 오픈 월드 배경이 마치 영화 못지않게 멋져요. <LF> 신나면 밤새도록 플레이하게 되는 거 아시죠? <LF> 이번에는 꼭 저장 타이머를 설정하세요. <LF> 알겠어요, 몰입하면서도 건강을 챙길게요. <LF> 그래도 주말에 하는 협동 모드는 분명 예약해뒀죠? <LF> 가장 신나는 순간은 친구들과 함께 플레이할 때니까요.",True
부모님 스마트워치 페어링 도와드렸지? 고마움 폭발하셨어.❤️심박수 실시간 알림에 만족하시더라.❤️설정 메뉴 깊어서 힘들었는데 성과 있네.❤️고마움 표시로 저녁밥도 차려주셨다면서?❤️덕분에 주말마다 워치 경쟁 붙으실 듯.❤️업데이트 나오면 또 호출받겠지.❤️효도는 기술력에서 나온다.,"부모님 스마트워치를 페어링하는 걸 도와주셨죠? 부모님께서 정말 감사해하시며 매우 기뻐하셨어요. <LF> 실시간 심박수 알림에 정말 만족하셨다고 하네요. <LF> 설정 메뉴가 복잡하고 어려웠지만, 당신의 노력이 결실을 맺었어요. <LF> 감사의 표시로 저녁까지 요리해 주셨다면서요? <LF> 덕분에 부모님께서 매주 주말마다 시계 경쟁을 하실 것 같아요. <LF> 업데이트가 나오면 또 도움 요청 전화가 올지도 모르겠네요. <LF> 효도는 기술력에서 시작된답니다.",True
