class,conversation,augmented_conversation,translation_check
일반 대화,"시험 전날 노트북 업데이트 걸려서 파일 날아감.❤️복구 프로그램도 버그, 진짜 뇌정지.❤️교수님께 메일 보내다 오타 연속, 멘탈 붕괴.❤️그래도 새벽 세 시까지 다시 씀, 손목 탈주 직전.❤️담배 끊은 지 일주일인데 꿈에 필 뻔.❤️내일 제출 후 치킨+콜라 파티로 보상 예고.❤️진짜 레전드 하루였다, 다음엔 절대 안 당하기로 다짐.❤️결국 오늘도 교훈 한 스푼 추가, 살면서 깨닫는 중.","시험 전날, 노트북이 업데이트되면서 모든 파일이 다 날아갔어요. <LF> 복구 프로그램은 버그투성이였고, 완전 멘탈이 멈춘 순간이었죠. <LF> 교수님께 이메일 보내는 도중에도 계속 오타가 났고, 정신적으로 완전히 무너졌어요. <LF> 그래도 새벽 3시까지 모든 걸 다시 썼는데, 손목이 거의 망가질 지경이었어요. <LF> 한 주째 금연 중인데, 거의 담배 피우는 꿈을 꿀 뻔했어요. <LF> 내일 제출하고 나면 치킨이랑 콜라 파티로 나 자신을 보상할 계획이에요. <LF> 정말 전설 같은 하루였고, 다시는 이런 일을 겪지 않겠다고 다짐했어요. <LF> 결국 오늘 또 하나의 교훈을 얻었네요—삶을 살면서 계속 배우고 있어요.",True
일반 대화,"온라인 쇼핑 반품하려는데 택배비 왕복 6천 원?❤️상품 하자라더니 사진 더 달래, 지옥 문의.❤️채팅 상담 끊기기 직전 목소리 높여 해결.❤️무료 반품 오케이 받으니 속이 좀 시원.❤️이럴 때마다 쇼핑 중독 끊어야지 생각만 백 번.❤️담배 대신 아이스크림 뜯어 스트레스 삭제.❤️진짜 레전드 하루였다, 다음엔 절대 안 당하기로 다짐.❤️결국 오늘도 교훈 한 스푼 추가, 살면서 깨닫는 중.","온라인 구매한 상품을 반품하려고 했더니 왕복 배송비가 6,000원이라고? <LF> 상품이 불량이라고 주장하며 사진을 더 보내 달라고 했는데, 정말 지옥 같은 고객 서비스였다. <LF> 채팅 상담이 끊기기 직전에 목소리를 높여서야 문제를 해결할 수 있었다. <LF> 무료 반품에 합의해주었을 때는 조금 안심이 되었다. <LF> 이런 일이 있을 때마다 쇼핑 중독을 끊어야겠다고 백 번 다짐한다. <LF> 담배 대신 아이스크림을 열어 스트레스를 푼다. <LF> 정말 전설적인 하루였다—다시는 이런 일이 없도록 다짐했다. <LF> 결국 오늘도 또 하나의 교훈을 얻었다. 인생을 통해 조금씩 배워가고 있다.",True
일반 대화,"룸메랑 공과금 n빵하다가 전기세 폭탄 발견.❤️에어컨 많이 썼다며 서로 눈치 싸움.❤️결국 사용 시간 표 붙여 칼같이 분배.❤️스트레스 때문에 담배 피려다 공용 베란다 금연.❤️대신 탄산수 원샷하며 화 푼 덕에 타협 완료.❤️다음 달엔 절약 모드, 지갑 좀 숨 쉬자.❤️진짜 레전드 하루였다, 다음엔 절대 안 당하기로 다짐.❤️결국 오늘도 교훈 한 스푼 추가, 살면서 깨닫는 중.","룸메이트와 공과금을 나누면서 거액의 전기 요금이 청구된 것을 발견했다. <LF> 우리는 서로를 힐끔 쳐다보며 에어컨을 많이 사용한 탓이라고 서로 탓했다. <LF> 결국 사용 시간표를 만들어 비용을 정확히 나누기로 했다. <LF> 스트레스를 풀려고 담배를 피우려 했지만, 공유 발코니는 금연 구역이었다. <LF> 대신 우리는 스파클링 워터 한 잔으로 긴장을 풀며 타협점을 찾았다. <LF> 다음 달부터는 저축 모드로 전환해 지갑에 여유를 주기로 했다. <LF> 진정 전설 같은 하루였고, 다시는 이렇게 당황하지 않기로 다짐했다. <LF> 그래서 오늘도 또 하나의 교훈이 쌓였다—삶을 겪으며 계속 깨달아간다.",True
일반 대화,헬스장 회원권 환불 안 해준다네. 돈 날린 기분이라 미쳐버릴 것 같아.❤️트레이너는 미안하다면서도 규정이라 어쩔 수 없대.❤️그래도 나 몸 망가져서 더는 못 다닌다니까 죽겠다고 하소연했지.❤️결국 50%만 돌려준다는데 열 받더라.❤️그래도 좋은 말로 설득했더니 얼른 서류 내주더라.❤️다음부턴 계약서 꼼꼼히 읽어야겠다.❤️이 일로 우정 깨질까 걱정했는데 잘 해결돼서 다행이야.❤️오늘은 집에서 스트레칭만 하려고.,"헬스장에서는 제 회원권 환불이 안 된다고 했어요. 돈만 날린 기분이라 너무 속상해요. <LF> 트레이너가 사과는 했지만, 그게 규정이라 어쩔 수 없다는 답변뿐이었어요. <LF> 그래도 제 몸이 상해서 더 이상 못 다니겠다고, 목숨 걸고 간절하게 부탁했어요. <LF> 결국 절반만 환불해 주겠다고 해서 정말 마음이 상했어요. <LF> 그런데 차분하게 예의 바르게 말씀드리니 바로 서류를 준비해 줬어요. <LF> 다음부터는 계약서를 꼼꼼히 읽어봐야겠어요. <LF> 이 일로 우리 우정이 무너질까 걱정했는데 다행히 잘 해결됐어요. <LF> 오늘은 그냥 집에서 스트레칭만 하려고 해요.",True
일반 대화,새벽마다 위층에서 쿵쿵대서 잠을 못 자겠어.❤️경고문 붙였더니 '싫다'며 무시하더라.❤️경찰 부르겠다고 하니 그제야 조용해지더라.❤️그래도 또 시작하면 진짜 신고할 거야.❤️몸이 피곤해 죽겠는데 일은 해야 하잖아.❤️담배 연기까지 내려와서 더 짜증나.❤️이번 주말엔 직접 올라가 얘기해볼 생각이야.❤️평화롭게 살고 싶다 진짜.❤️백색 소음기로 버텨보지만 효과도 없어서 속 터져.❤️오늘도 카페로 피난 가서 일해야 할 판이야.,"윗집에서 매일 아침 일찍 쿵쾅거리느라 잠을 못 자겠어요. <LF> 경고문도 붙였는데 무시하고 '안 한다'고 하더라고요. <LF> 경찰에 신고하겠다고 하자 그제야 조용해졌어요. <LF> 근데 또 시작하면 정말로 신고할 거예요. <LF> 너무 지쳤지만, 그래도 일은 해야 해요. <LF> 담배 연기까지 내려와서 더 짜증나요. <LF> 이번 주말에 직접 위층에 올라가서 얘기해볼까 생각 중이에요. <LF> 그냥 편히 살고 싶을 뿐이에요. <LF> 백색소음 기계도 써봤는데 효과 없고 너무 답답해요. <LF> 오늘도 일을 하려고 카페로 도망쳐야겠어요.",True
일반 대화,유기견 입양하려고 보호소 갔는데 서류가 너무 복잡하대.❤️직원이 미안하다며 안내했지만 진이 빠지더라.❤️가족 동의서 없으면 못 데려간다니 돈 쓰고도 헛걸음이야.❤️그래도 강아지 눈빛 보니 포기 못 하겠어.❤️죽도록 귀여워서 바로 재방문 예약했지.❤️다음엔 서류 다 챙겨서 갈 거야.❤️집에 오니 설렘에 잠도 못 자겠더라.❤️보호소 직원이 그래도 마음은 따뜻하다며 간식 챙겨줬어.❤️가족들도 빨리 데려오라며 설레하더라.,"길 잃은 개를 입양하기 위해 보호소에 갔지만, 서류 작업이 정말 복잡했어요. <LF> 직원분들이 사과하며 안내해 주셨지만, 저는 여전히 지친 기분이었어요. <LF> 가족 동의서 없이는 개를 데려갈 수 없다고 해서, 돈만 쓰고 허탕치고 말았어요. <LF> 그래도 개의 눈을 바라보는데 포기할 수가 없었어요. <LF> 너무 귀여워서 바로 다시 방문 예약을 했죠. <LF> 다음 번에는 필요한 모든 서류를 챙겨갈 거예요. <LF> 집에 돌아오니 너무 신나서 잠도 못 잤어요. <LF> 보호소 직원분들이 제 마음이 따뜻하다며 간식도 주셨어요. <LF> 우리 가족도 기대하면서 빨리 개를 데려오라고 했어요.",True
일반 대화,온라인 강의 듣다 마이크 오류 나서 교수님이 화내셨다.❤️나도 어쩔 수 없었다고 사과했지만 기분 나빴어.❤️수업 분위기 살벌해져서 숨도 못 쉬겠더라.❤️동기들이 제발 재로그인하라며 도와줬지.❤️결국 해결됐지만 땀 삐질삐질.❤️다음엔 장비 점검 세 번은 해야겠다.❤️이젠 발표 잘 끝내서 점수 따야지.❤️교수님도 결국 웃으며 넘어가셨어.❤️발표 끝나고 친구들이 박수 쳐줘서 살았다.,"온라인 강의 도중에 마이크가 고장 나서 교수님이 화를 내셨어요.<LF> 제가 잘못한 게 아니라고 사과했지만, 그래도 기분이 나빴어요.<LF> 수업 분위기가 너무 긴장돼서 숨쉬기조차 힘들었답니다.<LF> 다행히도 친구들이 다시 로그인해 보라고 도와줬어요.<LF> 결국 문제가 해결됐지만 땀을 뻘뻘 흘렸어요.<LF> 다음 번엔 장비를 최소 세 번은 꼭 점검해야겠어요.<LF> 이제 발표만 잘 마치고 좋은 성적 받는 게 남았네요.<LF> 결국 교수님이 웃으시면서 넘어가 주셨어요.<LF> 발표가 끝난 후 친구들이 박수를 쳐 줘서 안도했답니다.",True
일반 대화,전세금 돌려받기 힘들다길래 부동산에 소리 지를 뻔했어.❤️집주인도 돈 없다고 버티니 속이 뒤집혀.❤️협박성 문자는 보내기 싫어서 참았지.❤️법무사 상담받으니 조금 안심되더라.❤️그래도 미안하대서 대화로 해결 시도 중.❤️이번엔 잘 넘어가길 제발.❤️노후자금인데 떼이면 죽겠다.❤️부동산도 자기들 책임 없다고 빠져나가니 열 받더라.❤️그래도 법으로 해결하면 된다니 조금은 안심했어.,보증금 돌려받기가 어렵다는 말을 들어서 부동산 중개인에게 거의 소리를 지를 뻔했어요. <LF> 집주인도 돈이 없다며 거절해서 정말 답답해요. <LF> 일이 더 커지는 게 싫어서 협박성 메시지는 참았어요. <LF> 법률 전문가와 상담한 후에는 조금 안심이 되었어요. <LF> 그래도 사과를 했으니 대화를 통해 해결하려고 노력 중이에요. <LF> 이번에는 잘 해결되길 정말 바라고 있어요. <LF> 이게 제 퇴직금이라서 잃으면 정말 끝장이에요. <LF> 중개인들이 책임을 회피하려는 모습이 너무 화가 나요. <LF> 하지만 법적 조치로 해결할 수 있다는 점에서 어느 정도 마음이 놓여요.,True
일반 대화,공항에서 짐 잃어버려서 돌아버릴 뻔했어.❤️직원이 미안하다 반복하는데 속이 안 풀려.❤️제발 찾아달라며 신고서 쓰고 기다렸지.❤️돈보다 여행 기념품이 걱정이야.❤️다행히 오후에 연락 와서 찾았다더라.❤️심장이 멈출 뻔했지만 해피엔딩.❤️다음부턴 에어태그라도 달아야겠다.❤️보험사에 분실 신고도 해둬서 혹시 모를 보상도 준비했지.❤️다음 여행부터는 짐표 사진도 찍어두려고.❤️여행이 끝나도 짐 찾는 스트레스는 기억에 남을 듯해.,"공항에서 짐을 잃어버렸을 때 거의 정신을 잃을 뻔했어요. <LF> 직원들이 계속 사과했지만, 제 좌절감을 달래주진 못했죠. <LF> 저는 그들이 짐을 찾아달라고 애원하며 신고서를 작성했고, 불안한 마음으로 기다렸어요. <LF> 돈보다 여행 기념품이 더 걱정됐거든요. <LF> 다행히도 그날 오후에 전화를 받아서 짐을 찾았다고 했어요. <LF> 제 심장이 거의 멈출 뻔했지만, 행복한 결말이었죠. <LF> 다음번에는 꼭 에어태그를 붙일 거예요. <LF> 만약을 위해 보험사에도 분실 신고를 했어요. <LF> 앞으로는 짐표 사진도 찍어 둘 거고요. <LF> 여행이 끝난 후에도 짐 찾는 스트레스가 아마 오래갈 것 같아요.",True
일반 대화,학자금 대출 이자 폭탄 맞아서 기절할 뻔.❤️은행 직원이 규정이라며 웃는데 때리고 싶었어.❤️제발 상환 유예 좀 해달라 애원했더니 서류 내래.❤️돈 모으기도 전에 인생 끝날 것 같아.❤️친구가 상담사 소개해줘서 조금 숨 돌렸어.❤️이번 달은 허리 졸라매고 살아야지.❤️빨리 취업해서 갚아버릴 거야.❤️정부 지원 받아보라는데 조건이 까다로워서 골치야.❤️그래도 끝까지 버티면 언젠간 빛 보겠지.,"학생 대출 이자가 쌓이는 걸 보고 거의 기절할 뻔했어요. <LF> 은행 직원은 그게 정책일 뿐이라며 웃었고, 저는 그 사람을 때리고 싶었죠. <LF> 상환 유예를 간절히 부탁했지만, 서류를 제출하라고만 하더라고요. <LF> 돈을 모으기도 전에 인생이 끝날 것만 같아요. <LF> 친구가 상담사를 소개해줘서 조금 숨통이 트였어요. <LF> 이번 달엔 허리띠를 졸라매고 절약해서 살 거예요. <LF> 곧 일자리를 찾아서 다 갚을 거예요. <LF> 정부 지원도 알아보라고 했는데, 조건이 너무 복잡해서 머리가 아파요. <LF> 그래도 끝까지 버티면 언젠가는 빛을 볼 수 있으리라 생각해요.",True
일반 대화,사무실 옆 건물 공사 소음 때문에 회의 중 귀가 찢어질 뻔.❤️담당자한테 전화했더니 미안하다며 시간 조정해줬어.❤️그래도 하루 종일 드릴 소리라 미치겠더라.❤️팀원들 제발 이어폰 끼라며 농담했지.❤️점심에 소음 줄어서 잠깐 휴식.❤️완공되면 카페 생긴다네 조금 기대돼.❤️그때까진 그냥 참아야지.❤️회의록에 소음 상황 기록해두니 다들 공감했어.❤️끝나고 같이 아이스크림 먹으며 스트레스 풀었지.,"회의 중에 옆 건물에서 나는 공사 소음 때문에 거의 귀가 터질 뻔했어요. <LF> 담당자에게 전화했더니 사과하고 일정을 조정해 주셨답니다. <LF> 그래도 하루 종일 드릴 소리가 계속 나서 정말 미치겠더라고요. <LF> 팀원들에게 농담 삼아 이어폰 착용하라고 했어요. <LF> 점심시간에는 소음이 좀 줄어서 잠깐 휴식을 취했답니다. <LF> 공사가 끝나면 카페가 생긴다길래 살짝 기대도 되고요. <LF> 그때까지는 그냥 참아야겠죠. <LF> 회의록에 소음 상황을 기록했고, 관련된 모든 분에게 알렸어요. <LF> 그 후에는 다 같이 아이스크림을 먹으며 스트레스를 풀었답니다.",True
일반 대화,도서관 책 연체했더니 벌금이 장난 아니야.❤️직원한테 울며 미안하다고 했더니 일부 감면해줬다.❤️제발 다시는 이런 실수 안 하겠다고 다짐했지.❤️돈 아까워서라도 칼같이 반납해야겠다.❤️책 빌리는 건 좋은데 관리가 문제야.❤️오늘은 알람 두 개 맞춰놨어.❤️벌금보다 창피가 더 커서 얼굴이 화끈거렸어.❤️친구가 대신 반납 알람 앱 알려줘서 설치했지.❤️다음 달은 벌금 없이 깨끗하게 살고 싶어.,"도서관 책을 늦게 반납해서 벌금을 많이 물었어요. <LF> 직원분들께 눈물로 사과드렸더니 친절하게 벌금 일부를 면제해 주셨어요. <LF> 다시는 같은 실수를 하지 않겠다고 다짐했어요. <LF> 아무리 벌금이 크더라도 돈 낭비하고 싶지 않아서 꼭 제때 반납할 거예요. <LF> 책을 빌리는 건 좋은데, 관리하는 게 진짜 어려운 일이에요. <LF> 오늘은 알람을 두 개나 맞춰서 잊지 않도록 했어요. <LF> 벌금보다 더 부끄러웠고 얼굴이 화끈거릴 정도로 창피했어요. <LF> 친구가 책 반납을 알려주는 앱이 있다고 해서 설치했어요. <LF> 다음 달에는 벌금 없이 깨끗한 생활을 하고 싶어요.",True
