class,conversation,augmented_conversation
일반 대화,"고양이 털 냄새가 더럽다 싶어서 공기청정기 돌렸는데 필터가 뒤지다 막혔어. <LF> 청소기 빌리다 준 친구가 고장 냈다며 미안하다고 과자 내놓더라. <LF> 솔직히 싫다 싶었지만 일단 고맙다고 받아줬지. <LF> 제발 다음엔 장난치지 말고 필터도 갈아달라 했어. <LF> 친구가 돈 주겠다 하길래 협박 아니냐며 웃었어. <LF> 대신 주말에 함께 대청소하기로 합의, 가족같이 화해. <LF> 고양이는 새 먼지 없는 쿠션에서 살리다 점프 중. <LF> 우리도 냄새 걱정 없이 커피 마시며 평화롭게 마무리.","고양이 냄새 더럽다 싶어서 공기청정기 돌렸는데 필터가 뒤지다 막혔어. <LF> 청소기 빌리다 준 친구가 치냈다며 미안하다고 과자 내놓더라. <LF> 솔직히 싫다가싶었지만 일단 고맙다고 받아줬지. <LF> 제발 다음웃었어 장난 지 말고 필터도 갈아달라 했어. <LF> 대 돈고장주겠다 하길래 협박 아니냐며 엔. <LF> 대신 주말에 함께 친구청소하기로 합의, 가족같이 화해. <LF> 고양이는 새 먼지 없는 쿠션에서가살리다 점프털중. <LF> 우리도 냄새 걱정 없이 커피 마시며 평화롭게 마무리."
일반 대화,"헬스장 락커에서 지갑 없어진 줄 알고 미치다 뛰어다녔어. <LF> 옆칸 형이 대신 보관했다면서 미안, 담배 대신 단백질바 내놨지. <LF> 처음엔 소리지르다 화냈지만 차분히 듣고선 웃었어. <LF> 돈보다 마음이 고마워서 괜히 내가 더 죄송했다니까. <LF> 형이 제발 락커 비번 바꾸라 조언, 칼 같이 적용했어. <LF> 우리는 서로 붙잡고 스쿼트 보조, 괴롭히다 대신 응원만. <LF> 땀 냄새 더럽다 해도 기분 나쁘다 사람 없었고, <LF> 운동 끝엔 가족 같은 포옹으로 마무리.","헬스장 락커에서 지갑 없어진 줄 알고 미치다 뛰어다녔어. <LF> 옆칸 형이 대신 보관했다면서 바, 담배 대신 보다 내놨지. <LF> .엔 소리지르다 화냈지만  <LF>  듣고선 웃었어  <LF> 돈단백질 마음이 고마워서 괜히 내가 더 죄송했다니까. <LF> 형이 보조 락커 비번 바꾸라 조언, 칼 같이 적용했어. <LF> 우리는 서로미안붙잡고 스쿼트 제발,.괴롭히다 대신 응원만처음 <LF> 땀 냄새 더럽다 해도 기분 나쁘다 사람 없었고,차분히운동 끝엔으로가족 같은 포옹 마무리."
일반 대화,"게임 중 버그 때문에 캐릭터가 죽다 살리다 반복이라 열받아 신고 넣었어. <LF> 파티원들이 병신 서버라며 놀리다도 금세 웃더라. <LF> 운영자가 돈 쿠폰 뿌리니 기분 나쁘다 말도 사라졌지. <LF> 제발 패치 빨리 해달라 협박 아닌 건의 남겼어. <LF> 나도 담배 한 대 끊고 다시 접속, 드래곤 잡기 돌입. <LF> 새끼 드래곤 루팅하면서 모두 가족같은 환호. <LF> 뒤지다 튕기던 렉도 줄어서 만족. <LF> 오늘도 화목하게 파티 채팅 종료!","게임돈중 협박 때문에 캐릭터가 죽다 살리다 반복이라 열받아 넣었어. <LF> 파티원들이 병신 서버라며 금세 웃더라. <LF> 운영자가 쿠폰 뿌리니 말도 사라졌지. <LF> 제발 패치 빨리 해달라 버그 아닌 건의 남겼어. <LF> 나도 담배 한 대 끊고 다시 접속하면서도드래곤 잡기 돌입. <LF> 새끼 드래곤 루팅, 모두놀리다도가족같은나쁘다환호. <LF> 뒤지다 튕기던 렉 줄어서 만족. <LF> 오늘도 화목하게기분파티신고채팅 종료!"
일반 대화,"주말 비행기가 취소돼서 돈 날릴 뻔했는데, <LF> 여행사에 소리지르다시피 항의하니 죄송하다 반복. <LF> 친구가 후기로 협박하자 업그레이드 좌석 내놓다더라. <LF> 기분 나쁘다 마음 달래며 쿠폰까지 챙겼지. <LF> 제발 일정 또 꼬이면 죽인다 농담하면서 웃었어. <LF> 우리는 대신 맛집 리스트 새로 짜며 설렘 유지. <LF> 가족들도 걱정했지만 결과는 더 좋았다고 안심. <LF> 이렇게 허탈과 행복이 교차, 여행 준비 다시 시작!","주말 비행기가 취소더 돈 날릴 뻔했는데, <LF> 여행사에 소리지르다시피 항의하니 죄송하다 반복협박 <LF> 친구가 후기로 마음하자 업그레이드 이렇게 내놓다더라기분 <LF> .대신나쁘다 . 달래며 쿠폰까지 챙겼지  <LF> 제발 일정.또 꼬이면 죽인다 농담하면서 웃었어. <LF> 우리는 맛집 리스트 새로 짜며 설렘 유지. <LF> 가족들도 걱정했지만.결과는 돼서 좋았다고 안심  <LF> 좌석 허탈과 행복이 교차, 여행 준비 다시 시작!"
일반 대화,"밴드 연습실 냄새 더럽다며 옆팀이 신고한다고 협박했어. <LF> 우리는 담배 싫다 동조, 공기청정기 빌리다 설치했지. <LF> 처음엔 소리지르다 티격태격했지만 곡 이야기로 화제 전환. <LF> 돈 반씩 갚다 결정하니 기분 나쁘다 풀림. <LF> 제발 다음엔 창문 열고 연습하자 웃어버렸어. <LF> 연습 끝엔 합동 즉흥연주, 가족같은 분위기. <LF> 뒤지다 불협화음도 결국 웃음으로 정리. <LF> 서로 팔꿈치 부딪치며 공연 약속하고 헤어졌다.","밴드 결정 . 더럽다며 옆팀이 한다고 협박했어. <LF> 우리는 담배 싫다 동조,소리공기청정기 빌리다 설치했지냄새 <LF> 처음엔 지르다 티격태격했지만 곡 이야기로 화제 전환. <LF> 돈 반씩 갚다 연습실하니 기분 나쁘다 풀림. <LF> 제발 엔 창문 열고 엔하자 웃어버렸어. <LF> 연습 끝연습 합동 즉흥연주,신고가족같은 분위기. <LF> 뒤지다 불협화음도 결국 웃음으로 정리. <LF> 서로다음팔꿈치 부딪치며 공연 약속하고 헤어졌다."
일반 대화,"온라인 강의 중 내 마이크가 잡음 뿜어서 교수님이 칼같이 끊으라더라. <LF> 동기들이 병신 마이크냐며 놀리다 바로 미안 메시지. <LF> 제발 조용히 수업 듣자고 부탁했는데 내가 더 미안했지. <LF> 돈 모아 새 장비 주문, 택배 오면 빌리다 테스트 계획. <LF> 교수님도 담배 줄이고 건강 챙기라며 농담. <LF> 기분 나쁘다 사라지고 모두 웃는 채팅으로 가득. <LF> 다음 주 발표는 깨끗한 음질로 살리다 기대 중. <LF> 이렇게 소음 문제 끝, 화기애애하게 강의 종료.","온라인 살리다 중 내 마이크가 잡음 뿜어서 교수님이 칼같이 이더라. <LF> 동기들끊으라 병신 마이크냐며 놀리다 바로 미안 메시지. 애하 조용히 수업 듣자고 부탁했는데 내가 더 미안했지. <LF> 돈 모아  <LF>  으로, 택배 오면 빌리다 테스트 계획. <LF> 교수님도 담배채팅줄이고 건강 챙기라며 농담. <LF>  나쁘다 사라지고 모두장비웃는 주문 가득..다음 주 발표는 깨끗한 음질로 강의 기대 중 <LF>  <LF> 이렇게 소음새문제 끝, 화기애제발게기분강의 종료."
일반 대화,"이사 첫날 벽지에서 곰팡이 냄새 나서 뒤지다 놀랐어. <LF> 집주인에 신고하니 죄송하다며 청소비 돈 지원 약속. <LF> 친구들이 와서 때리다 청소하며 새끼 웃음꽃. <LF> 제발 이삿날 다시는 더럽다 집 만나지 말자 다짐. <LF> 냄새 사라지고 가족 사진 걸 때 기분 풀렸지. <LF> 청소 끝낸 뒤 피자 시켜 먹으며 미쳤다 했지만 행복. <LF> 담배 대신 방향제 뿌리며 집워밍 계획 세웠어. <LF> 결국 모두 뿌듯, 낡은 집이 살리다 갓집으로 변신.","이사 첫날 벽지에서 냄새집나서 뒤지다 놀랐어. <LF> 제에 하며하니 이삿날 청소비 돈 지원곰팡이약속. <LF> 친구들이 와서 때리다 청소신고 새끼 웃음꽃. <LF> 제발 죄송하다며 다시는 더럽다 집 만나지 말자 다짐. <LF> 냄새 사라지고 가족 사진 걸 때 기분 풀렸지. <LF> 청소 끝낸 뒤 피자 시켜 먹으며 미쳤다 <LF> 했지만 행복. 담배 대신 방향집주인 뿌리며 집워밍 계획 세웠어. <LF> 결국 모두 뿌듯, 낡은 이 살리다 갓집으로 변신."
일반 대화,장마라 빨래가 안 말라 곰팡이 냄새 더럽다 진동. <LF> 룸메가 담배 태우니 냄새 폭탄돼서 미치다 머리 아팠어. <LF> 내가 소리지르다 화내니까 미안하다며 제습기 빌리다 오더라. <LF> 돈 반씩 내기로 하고 제습 돌리니 기분 나쁘다 순간 사라짐. <LF> 제발 올여름은 빨리 지나가라며 커피 건배. <LF> 같이 접은 빨래에서 향기 나니까 살리다 구제 성공. <LF> 뒤지다 축축했던 방도 뽀송해져서 웃음. <LF> 방금 전까지 싸웠다 믿기 힘든 화목 모드 전환.,장마라 빨래가 미치다 말라 곰팡이 냄새 더럽다 . <LF>  가반담배 태우니 냄새 폭탄돼서 안 은 .아팠어 <LF>  가 소리지르다 화내니까 미안하다며 제습기 빌리다 오더라. <LF> 돈 씩 내기로 하고 제순간 돌리니 기분 나쁘다 습 사라짐. <LF> 제발 올여름머리 빨리 지나가라며 커피 건배. <LF> 같이 접은 빨래에서룸메향기 나니까 살리다 구제 성공. <LF> 뒤지다 축축했던내방도 뽀송해져서 웃음. <LF> 방금 전까지 싸웠다 믿기 힘든진동화목 모드 전환.
일반 대화,도서관에서 자리 맡아뒀는데 누가 내 책 밀어놓고 앉아있더라. <LF> 처음엔 협박할 뻔했지만 제발 양해해달라며 말 걸었지. <LF> 그 사람도 죄송하다며 음료수 내놓다 사과. <LF> 내가 기분 나쁘다 표정 풀고 스터디 팁 알려줬어. <LF> 두 사람 모두 돈 아끼려고 도시락 먹다 냄새 퍼져 웃음. <LF> 결국 같이 문제 풀며 가족 같은 분위기. <LF> 뒤지다 졸릴 때 서로 깨워주기로 약속. <LF> 이렇게 작은 사건 덕에 새로운 친구 생겼다.,도서관에서 자리협박맡아뒀는데 누가 책 밀어놓고 앉아있더라. <LF> 처음엔 할 뻔했지만 제발 양해해달라며 말 걸었지. <LF> 그 사람도 음료수 내놓다 사과. <LF> 내가 기분 나쁘다 표정 풀고 스터디 팁 알려줬어. <LF> 두 사람 모두깨워주기로돈 아끼려고 도시락 . 냄새.퍼져 웃음먹다 <LF> 결국 같이 문제 죄송하다며풀며가족 같은 분위기. <LF> 뒤지다 졸릴 때 서로 약속  <LF> 이렇게내작은 사건 덕에 새로운 친구 생겼다.
일반 대화,회의 준비하랬더니 자료 파일이 엉망으로 올라와서 정신이 하나도 없어. <LF> 오전 내내 시간만 잡아먹히고 몸이 다 아파 죽을 것 같아. <LF> 팀장님은 '우리도 처음이라'고 둘러대며 책임은 전부 나한테 전가하더라. <LF> 내가 칼이라도 들고 가서 그 사람 얼굴에 들이밀고 싶을 정도야. <LF> 이젠 미친 듯이 수정해서 보고해야만 숨이 트일 거 같아. <LF> 이 상황이 끝나면 지갑 열고 술부터 사야 할 판이야. <LF> 다음부턴 확인 안 하면 내 목줄을 스스로 죌 준비가 돼 있어야지.,회의 준비하랬더니만자료 파일이 엉망으로 미친다음정신이죽하나도 없어. <LF> 오전 내내 시간 잡아먹히고 몸이 다가아파 을 것 같아. <LF> 팀장님은부터'우리도 처음죌'고 둘러대며 책임은나전부 한테 전가하더라. <LF> 내가 칼이라도 들고 가서 그 사람 얼굴에 들이밀고 을 정도야. <LF> 이젠 올라와서 듯이 수정해서 보고해야만 숨이 트일 거 같아. <LF> 이 상황이 끝나면 지갑 열고 술 사야 할 판이야. <LF>  부턴 확인 안 하면 내 목줄싶을 스스로 이라 준비 돼 있어야지.
일반 대화,"지갑을 사무실에 두고 왔는데 누군가 꺼내서 돈을 다 꺼내놓고 놀리더라. <LF> 아침부터 기분 나빠 돌아버릴 지경이었어. <LF> 경찰에 신고할까 진짜 고민했는데, 소용없으면 골치만 아플까 봐 참았지. <LF> 결국 돌려주긴 했지만, 미안하다는 말 한마디조차 없어. <LF> 이러다 칼이라도 들이댈 기세야. <LF> 다시는 이런 일 못 당하게 지갑은 꼭 잠가둘 거야. <LF> 이대로 가만히 있으면 진짜 못 참아.","지갑야 사무실에 두고 왔는데 누군가 꺼내서 돈을에다 꺼내놓고 놀리더라. <LF> 아침부터 기분 나빠 돌아버릴 이었어. <LF>  이런신고. 진짜 고민했는데, 소용없으면 골치만 아플까 봐 참았지. <LF> 결국 했지만, 미안하다는 말 한마디조차 없어. <LF> 이러다지경칼이라도 들이댈 기세을. <LF> 다시는 일 못 당하게 지갑은경찰꼭 잠가둘 거야할까 <LF> 이대로 가만히돌려주긴있으면 진짜 못 참아."
일반 대화,"카페에서 손님이 담배 꽁초를 테이블에 버려서 미치겠더라. <LF> 옆자리 사람이 '경찰 부르자'며 소리지르고 난리 났지. <LF> 매니저가 와서 진정시키고 사과를 받긴 했지만, 개망신당한 기분이었어. <LF> 이제 테이블에 잠금장치라도 달아야 할까 고민 중이야. <LF> 정말 이러다 큰 사고 나기 전에 조치를 취해야겠어. <LF> 다들 똑같은 불만을 토로하더라. <LF> 다음에 또 이런 일 있으면 절대 참지 않을 거야.","카페에서 손님거야 담배 꽁초를 테이블에 버려서 미치겠더라. <LF> 옆자리 사람이 '경찰 부르자'며 소리지르고에난리 났지. <LF> 매니저가 와서 진정시키고 다를 받긴 했지만, 개망신당한고민기분이었어. <LF> 를 테이블 잠금장치라도 달아야 할까 나기중이야. <LF> 정말 이러다 <LF> 큰 사고 전불만 조치이제 취해야겠어. 사과들 똑같은 에을 토로하더라. <LF> 다음에 또 이런 일 있으면 절대 참지 않을 이."
일반 대화,팀 회식에서 술만 마시고 돈 안 내는 새끼 때문에 진짜 피곤했어. <LF> 끝나고 정산 내놔라 했더니 '빌린 적 없다'고 버티더라. <LF> 어이가 없어 소리를 지르고 싶을 정도였지. <LF> 다음번부터는 계산 화면을 실시간으로 저장해두기로 했어. <LF> 우리 모두 그 증거를 보며 지갑 열게 만들 생각이야. <LF> 이젠 속아서 호구 될 일 없으니 한숨 돌리네. <LF> 그래도 다시는 이런 무책임한 인간 못 볼 것 같아.,팀 회식에서 술만 마시고 돈 안 내는 새끼 때문에 진짜 피곤했어다음 <LF> 끝나고 . 했더니 '지갑 했어 없다'고 버티더라. <LF> 어이가 없어으로소리를 지르고 싶을 정도였지. <LF> .번부터는 계산 화면을내놔라실시간 이런저장해두기로 적. <LF> 우리 모두 그 증거를 보며 빌린 열게 만들 생각이야정산 <LF> 이젠 무책임한아서 호구 될 일 없으니 한숨 돌리네. <LF> 그래도 다시는 속 인간 못 볼 것 같아.
일반 대화,배송 온 상자가 열려 있고 내용물이 다 없어졌어. <LF> 회사에 신고했더니 손해배상 청구가 가능하대. <LF> 그러면서도 택배사는 자기네 책임 없다는 식이더라. <LF> 돈만 날린 기분이라 속 터지고 죽을 것 같아. <LF> 이젠 택배 확인할 때마다 칼이라도 들이댈 기세야. <LF> 택배를 어떻게 믿고 살 수 있겠냐고. <LF> 다음부턴 꼭 배송 과정 영상으로 남길 거야. <LF> 매번 이런 사고 당하면 정말 피 봐야 할지도 몰라. <LF> 물건 하나 보내는 데 이 정도 스트레스는 아니었는데 황당해 죽겠어.,배송 온 상자가 열려 있고 내용물이 다 없어졌어  <LF> 회사에 신고했더니 .할댈가 가능하대. <LF> 그러면서도 택배사는 자기네 책임 없다는 식이더라. 돈만 날린살기분이라.속 터지고 죽을 것 같아. <LF> 이젠 택배 확인 때마다 칼이라도 들이청구 기세야. <LF> 택배를 어떻게 믿고 수 있겠냐고손해배상 <LF> 다음부턴 꼭 배송.과정 영상으로죽겠어남길 거야  <LF> 매번 정도 사고 당하면 <LF> 정말 피 봐야 할지도 몰라. <LF> 물건 하나 보내는 데 이 이런 스트레스는 아니었는데 황당해 .
일반 대화,부장님이 내 보고서를 그대로 베껴서 내 이름만 빼고 발표했어. <LF> 칼이라도 꽂고 싶을 만큼 억울했지. <LF> 그 뒤로 내 이름을 크게 써서 다시 제출했더니 다들 웃더라. <LF> 이젠 문서 보안이 최우선이야. <LF> 다시는 이런 짓 못 하게 대비하려고 해. <LF> 스트레스 받는 하루였지만 교훈은 얻었어. <LF> 다음 보고서는 절대 못 베기게 만들 계획이야. <LF> 스트레스 덜 받으려면 인증 서류라도 확보해야겠어. <LF> 이젠 봉인 장치라도 생각하게 되더라.,부장님이 억울했지 보고서를 그대로 베껴서스트레스내 이름이 빼고 발표했어. <LF> 칼 꽂고 싶을 만큼 내. <LF> 그 뒤로이야내 이름을 크게 써서이라도다시는 제출 다들 웃더라. <LF> 이젠 문서 보안 최우선했더니. <LF> 다시 이런 짓 못 하게 대비하려고 해. <LF>  받는 하루였지만  <LF> 은 얻었어.계획다음 보고서는 절대 못 베기게 만들  <LF> 이야. <LF> 스트레스 덜 받으려면 인증 서류라도 확보해야겠어.교훈이젠만봉인 장치라도 생각하게 되더라.
